county_fips_code,county_name,state,state_fips_code,date,confirmed_cases,deaths
48201,Harris County ,TX,48,2020-01-22,0,0
48201,Harris County ,TX,48,2020-01-23,0,0
48201,Harris County ,TX,48,2020-01-24,0,0
48201,Harris County ,TX,48,2020-01-25,0,0
48201,Harris County ,TX,48,2020-01-26,0,0
48201,Harris County ,TX,48,2020-01-27,0,0
48201,Harris County ,TX,48,2020-01-28,0,0
48201,Harris County ,TX,48,2020-01-29,0,0
48201,Harris County ,TX,48,2020-01-30,0,0
48201,Harris County ,TX,48,2020-01-31,0,0
48201,Harris County ,TX,48,2020-02-01,0,0
48201,Harris County ,TX,48,2020-02-02,0,0
48201,Harris County ,TX,48,2020-02-03,0,0
48201,Harris County ,TX,48,2020-02-04,0,0
48201,Harris County ,TX,48,2020-02-05,0,0
48201,Harris County ,TX,48,2020-02-06,0,0
48201,Harris County ,TX,48,2020-02-07,0,0
48201,Harris County ,TX,48,2020-02-08,0,0
48201,Harris County ,TX,48,2020-02-09,0,0
48201,Harris County ,TX,48,2020-02-10,0,0
48201,Harris County ,TX,48,2020-02-11,0,0
48201,Harris County ,TX,48,2020-02-12,0,0
48201,Harris County ,TX,48,2020-02-13,0,0
48201,Harris County ,TX,48,2020-02-14,0,0
48201,Harris County ,TX,48,2020-02-15,0,0
48201,Harris County ,TX,48,2020-02-16,0,0
48201,Harris County ,TX,48,2020-02-17,0,0
48201,Harris County ,TX,48,2020-02-18,0,0
48201,Harris County ,TX,48,2020-02-19,0,0
48201,Harris County ,TX,48,2020-02-20,0,0
48201,Harris County ,TX,48,2020-02-21,0,0
48201,Harris County ,TX,48,2020-02-22,0,0
48201,Harris County ,TX,48,2020-02-23,0,0
48201,Harris County ,TX,48,2020-02-24,0,0
48201,Harris County ,TX,48,2020-02-25,0,0
48201,Harris County ,TX,48,2020-02-26,0,0
48201,Harris County ,TX,48,2020-02-27,0,0
48201,Harris County ,TX,48,2020-02-28,0,0
48201,Harris County ,TX,48,2020-02-29,0,0
48201,Harris County ,TX,48,2020-03-01,0,0
48201,Harris County ,TX,48,2020-03-02,0,0
48201,Harris County ,TX,48,2020-03-03,0,0
48201,Harris County ,TX,48,2020-03-04,0,0
48201,Harris County ,TX,48,2020-03-05,0,0
48201,Harris County ,TX,48,2020-03-06,4,0
48201,Harris County ,TX,48,2020-03-07,4,0
48201,Harris County ,TX,48,2020-03-08,4,0
48201,Harris County ,TX,48,2020-03-09,5,0
48201,Harris County ,TX,48,2020-03-10,5,0
48201,Harris County ,TX,48,2020-03-11,5,0
48201,Harris County ,TX,48,2020-03-12,7,0
48201,Harris County ,TX,48,2020-03-13,7,0
48201,Harris County ,TX,48,2020-03-14,7,0
48201,Harris County ,TX,48,2020-03-15,10,0
48201,Harris County ,TX,48,2020-03-16,10,0
48201,Harris County ,TX,48,2020-03-17,10,0
48201,Harris County ,TX,48,2020-03-18,10,1
48201,Harris County ,TX,48,2020-03-19,10,1
48201,Harris County ,TX,48,2020-03-20,24,1
48201,Harris County ,TX,48,2020-03-21,26,2
48201,Harris County ,TX,48,2020-03-22,27,2
48201,Harris County ,TX,48,2020-03-23,27,2
48201,Harris County ,TX,48,2020-03-24,54,4
48201,Harris County ,TX,48,2020-03-25,134,5
48201,Harris County ,TX,48,2020-03-26,185,6
48201,Harris County ,TX,48,2020-03-27,203,10
48201,Harris County ,TX,48,2020-03-28,229,11
48201,Harris County ,TX,48,2020-03-29,445,13
48201,Harris County ,TX,48,2020-03-30,526,17
48201,Harris County ,TX,48,2020-03-31,563,20
48201,Harris County ,TX,48,2020-04-01,680,25
48201,Harris County ,TX,48,2020-04-02,847,29
48201,Harris County ,TX,48,2020-04-03,955,31
48201,Harris County ,TX,48,2020-04-04,1106,36
48201,Harris County ,TX,48,2020-04-05,1284,47
48201,Harris County ,TX,48,2020-04-06,1395,55
48201,Harris County ,TX,48,2020-04-07,1809,59
48201,Harris County ,TX,48,2020-04-08,2146,64
48201,Harris County ,TX,48,2020-04-09,2341,72
48201,Harris County ,TX,48,2020-04-10,3047,75
48201,Harris County ,TX,48,2020-04-11,3261,80
48201,Harris County ,TX,48,2020-04-12,3561,87
48201,Harris County ,TX,48,2020-04-13,3629,93
48201,Harris County ,TX,48,2020-04-14,3747,99
48201,Harris County ,TX,48,2020-04-15,3907,106
48201,Harris County ,TX,48,2020-04-16,4097,113
48201,Harris County ,TX,48,2020-04-17,4306,120
48201,Harris County ,TX,48,2020-04-18,4460,125
48201,Harris County ,TX,48,2020-04-19,4653,133
48201,Harris County ,TX,48,2020-04-20,4823,137
48201,Harris County ,TX,48,2020-04-21,4977,146
48201,Harris County ,TX,48,2020-04-22,5143,152
48201,Harris County ,TX,48,2020-04-23,5211,156
48201,Harris County ,TX,48,2020-04-24,5330,161
48201,Harris County ,TX,48,2020-04-25,5482,168
48201,Harris County ,TX,48,2020-04-26,5628,173
48201,Harris County ,TX,48,2020-04-27,5729,178
48201,Harris County ,TX,48,2020-04-28,5827,181
48201,Harris County ,TX,48,2020-04-29,5986,186
48201,Harris County ,TX,48,2020-04-30,6161,193
48201,Harris County ,TX,48,2020-05-01,6356,198
48201,Harris County ,TX,48,2020-05-02,6551,201
48201,Harris County ,TX,48,2020-05-03,6708,205
48201,Harris County ,TX,48,2020-05-04,6838,214
48201,Harris County ,TX,48,2020-05-05,6967,217
48201,Harris County ,TX,48,2020-05-06,7128,224
48201,Harris County ,TX,48,2020-05-07,7244,230
48201,Harris County ,TX,48,2020-05-08,7377,234
48201,Harris County ,TX,48,2020-05-09,7594,237
48201,Harris County ,TX,48,2020-05-10,7803,239
48201,Harris County ,TX,48,2020-05-11,7878,241
48201,Harris County ,TX,48,2020-05-12,8176,244
48201,Harris County ,TX,48,2020-05-13,8416,252
48201,Harris County ,TX,48,2020-05-14,8621,257
48201,Harris County ,TX,48,2020-05-15,8817,265
48201,Harris County ,TX,48,2020-05-16,9050,272
48201,Harris County ,TX,48,2020-05-17,9126,275
48201,Harris County ,TX,48,2020-05-18,9465,276
48201,Harris County ,TX,48,2020-05-19,9635,281
48201,Harris County ,TX,48,2020-05-20,9859,286
48201,Harris County ,TX,48,2020-05-21,10095,291
48201,Harris County ,TX,48,2020-05-22,10283,295
48201,Harris County ,TX,48,2020-05-23,10526,298
48201,Harris County ,TX,48,2020-05-24,10770,309
48201,Harris County ,TX,48,2020-05-25,10921,315
48201,Harris County ,TX,48,2020-05-26,10995,319
48201,Harris County ,TX,48,2020-05-27,11281,327
48201,Harris County ,TX,48,2020-05-28,11542,333
48201,Harris County ,TX,48,2020-05-29,11770,337
48201,Harris County ,TX,48,2020-05-30,12009,348
48201,Harris County ,TX,48,2020-05-31,12220,350
48201,Harris County ,TX,48,2020-06-01,12276,354
48201,Harris County ,TX,48,2020-06-02,12664,361
48201,Harris County ,TX,48,2020-06-03,13027,368
48201,Harris County ,TX,48,2020-06-04,13268,376
48201,Harris County ,TX,48,2020-06-05,13603,383
48201,Harris County ,TX,48,2020-06-06,13940,390
48201,Harris County ,TX,48,2020-06-07,14423,393
48201,Harris County ,TX,48,2020-06-08,14586,401
48201,Harris County ,TX,48,2020-06-09,14918,403
48201,Harris County ,TX,48,2020-06-10,15238,408
48201,Harris County ,TX,48,2020-06-11,15552,415
48201,Harris County ,TX,48,2020-06-12,15864,424
48201,Harris County ,TX,48,2020-06-13,16188,439
48201,Harris County ,TX,48,2020-06-14,16568,448
48201,Harris County ,TX,48,2020-06-15,16778,456
48201,Harris County ,TX,48,2020-06-16,17282,463
48201,Harris County ,TX,48,2020-06-17,17707,473
48201,Harris County ,TX,48,2020-06-18,18157,486
48201,Harris County ,TX,48,2020-06-19,18552,493
48201,Harris County ,TX,48,2020-06-20,19739,507
48201,Harris County ,TX,48,2020-06-21,20874,516
48201,Harris County ,TX,48,2020-06-22,21053,523
48201,Harris County ,TX,48,2020-06-23,23047,535
48201,Harris County ,TX,48,2020-06-24,24421,554
48201,Harris County ,TX,48,2020-06-25,25786,569
48201,Harris County ,TX,48,2020-06-26,27017,585
48201,Harris County ,TX,48,2020-06-27,28255,604
48201,Harris County ,TX,48,2020-06-28,29163,618
48201,Harris County ,TX,48,2020-06-29,29276,638
48201,Harris County ,TX,48,2020-06-30,30729,658
48201,Harris County ,TX,48,2020-07-01,31422,681
48201,Harris County ,TX,48,2020-07-02,32859,714
48201,Harris County ,TX,48,2020-07-03,34108,739
48201,Harris County ,TX,48,2020-07-04,35316,769
48201,Harris County ,TX,48,2020-07-05,35913,804
48201,Harris County ,TX,48,2020-07-06,36597,834
48201,Harris County ,TX,48,2020-07-07,37776,874
48201,Harris County ,TX,48,2020-07-08,39311,916
48201,Harris County ,TX,48,2020-07-09,40012,951
48201,Harris County ,TX,48,2020-07-10,40919,995
48201,Harris County ,TX,48,2020-07-11,42000,1032
48201,Harris County ,TX,48,2020-07-12,43939,1069
48201,Harris County ,TX,48,2020-07-13,45368,1113
48201,Harris County ,TX,48,2020-07-14,47369,1155
48201,Harris County ,TX,48,2020-07-15,49027,1202
48201,Harris County ,TX,48,2020-07-16,50370,1236
48201,Harris County ,TX,48,2020-07-17,51969,1284
48201,Harris County ,TX,48,2020-07-18,53555,1320
48201,Harris County ,TX,48,2020-07-19,54806,1363
48201,Harris County ,TX,48,2020-07-20,55769,1406
48201,Harris County ,TX,48,2020-07-21,57095,1450
48201,Harris County ,TX,48,2020-07-22,58480,1496
48201,Harris County ,TX,48,2020-07-23,59924,1550
48201,Harris County ,TX,48,2020-07-24,61416,1580
48201,Harris County ,TX,48,2020-07-25,62619,1622
48201,Harris County ,TX,48,2020-07-26,64113,1649
48201,Harris County ,TX,48,2020-07-27,65349,1688
48201,Harris County ,TX,48,2020-07-28,66195,1732
48201,Harris County ,TX,48,2020-07-29,67660,1761
48201,Harris County ,TX,48,2020-07-30,69126,1803
48201,Harris County ,TX,48,2020-07-31,70850,1839
48201,Harris County ,TX,48,2020-08-01,72964,1874
48201,Harris County ,TX,48,2020-08-02,74884,1896
48201,Harris County ,TX,48,2020-08-03,76642,1928
48201,Harris County ,TX,48,2020-08-04,78105,1954
48201,Harris County ,TX,48,2020-08-05,79543,1985
48201,Harris County ,TX,48,2020-08-06,80914,2014
48201,Harris County ,TX,48,2020-08-07,81919,2046
48201,Harris County ,TX,48,2020-08-08,83183,2079
48201,Harris County ,TX,48,2020-08-09,84600,2115
48201,Harris County ,TX,48,2020-08-10,85757,2146
48201,Harris County ,TX,48,2020-08-11,86563,2180
48201,Harris County ,TX,48,2020-08-12,87505,2202
48201,Harris County ,TX,48,2020-08-13,88494,2232
48201,Harris County ,TX,48,2020-08-14,89425,2254
48201,Harris County ,TX,48,2020-08-15,90574,2275
48201,Harris County ,TX,48,2020-08-16,91698,2295
48201,Harris County ,TX,48,2020-08-17,92253,2309
48201,Harris County ,TX,48,2020-08-18,92944,2331
48201,Harris County ,TX,48,2020-08-19,93872,2354
48201,Harris County ,TX,48,2020-08-20,94676,2374
48201,Harris County ,TX,48,2020-08-21,95631,2386
48201,Harris County ,TX,48,2020-08-22,96658,2405
48201,Harris County ,TX,48,2020-08-23,97745,2419
48201,Harris County ,TX,48,2020-08-24,98506,2433
48201,Harris County ,TX,48,2020-08-25,99290,2443
48201,Harris County ,TX,48,2020-08-26,100171,2459
48201,Harris County ,TX,48,2020-08-27,101077,2471
48201,Harris County ,TX,48,2020-08-28,101670,2487
48201,Harris County ,TX,48,2020-08-29,103088,2496
48201,Harris County ,TX,48,2020-08-30,104649,2508
48201,Harris County ,TX,48,2020-08-31,105757,2520
48201,Harris County ,TX,48,2020-09-01,106595,2532
48201,Harris County ,TX,48,2020-09-02,107490,2544
48201,Harris County ,TX,48,2020-09-03,108085,2553
48201,Harris County ,TX,48,2020-09-04,108819,2564
48201,Harris County ,TX,48,2020-09-05,109834,2576
48201,Harris County ,TX,48,2020-09-06,110762,2590
48201,Harris County ,TX,48,2020-09-07,111525,2598
48201,Harris County ,TX,48,2020-09-08,111525,2603
48201,Harris County ,TX,48,2020-09-09,112039,2616
48201,Harris County ,TX,48,2020-09-10,112762,2619
48201,Harris County ,TX,48,2020-09-11,113504,2631
48201,Harris County ,TX,48,2020-09-12,114761,2639
48201,Harris County ,TX,48,2020-09-13,115149,2645
48201,Harris County ,TX,48,2020-09-14,116172,2652
48201,Harris County ,TX,48,2020-09-15,117568,2661
48201,Harris County ,TX,48,2020-09-16,120336,2671
48201,Harris County ,TX,48,2020-09-17,120771,2673
48201,Harris County ,TX,48,2020-09-18,121628,2682
48201,Harris County ,TX,48,2020-09-19,122445,2691
48201,Harris County ,TX,48,2020-09-20,123264,2697
48201,Harris County ,TX,48,2020-09-21,123817,2703
48201,Harris County ,TX,48,2020-09-22,137946,2710
48201,Harris County ,TX,48,2020-09-23,138473,2719
48201,Harris County ,TX,48,2020-09-24,139017,2728
48201,Harris County ,TX,48,2020-09-25,139681,2737
48201,Harris County ,TX,48,2020-09-26,140532,2742
48201,Harris County ,TX,48,2020-09-27,140868,2749
48201,Harris County ,TX,48,2020-09-28,141353,2752
48201,Harris County ,TX,48,2020-09-29,141707,2754
48201,Harris County ,TX,48,2020-09-30,142315,2761
48201,Harris County ,TX,48,2020-10-01,142681,2767
48201,Harris County ,TX,48,2020-10-02,143530,2772
48201,Harris County ,TX,48,2020-10-03,146234,2775
48201,Harris County ,TX,48,2020-10-04,147298,2782
48201,Harris County ,TX,48,2020-10-05,147808,2790
48201,Harris County ,TX,48,2020-10-06,148235,2794
48201,Harris County ,TX,48,2020-10-07,148769,2797
48201,Harris County ,TX,48,2020-10-08,149394,2803
48201,Harris County ,TX,48,2020-10-09,149771,2810
48201,Harris County ,TX,48,2020-10-10,150176,2815
48201,Harris County ,TX,48,2020-10-11,150626,2818
48201,Harris County ,TX,48,2020-10-12,151161,2825
48201,Harris County ,TX,48,2020-10-13,151463,2831
48201,Harris County ,TX,48,2020-10-14,151880,2836
48201,Harris County ,TX,48,2020-10-15,152623,2841
48201,Harris County ,TX,48,2020-10-16,152977,2846
48201,Harris County ,TX,48,2020-10-17,153571,2850
48201,Harris County ,TX,48,2020-10-18,153955,2856
48201,Harris County ,TX,48,2020-10-19,154367,2859
48201,Harris County ,TX,48,2020-10-20,154765,2865
48201,Harris County ,TX,48,2020-10-21,155192,2869
48201,Harris County ,TX,48,2020-10-22,156035,2874
48201,Harris County ,TX,48,2020-10-23,156742,2880
48201,Harris County ,TX,48,2020-10-24,157392,2885
48201,Harris County ,TX,48,2020-10-25,158379,2887
48201,Harris County ,TX,48,2020-10-26,158758,2897
48201,Harris County ,TX,48,2020-10-27,159272,2905
48201,Harris County ,TX,48,2020-10-28,159617,2910
48201,Harris County ,TX,48,2020-10-29,160532,2920
48201,Harris County ,TX,48,2020-10-30,160984,2927
48201,Harris County ,TX,48,2020-10-31,161613,2930
48201,Harris County ,TX,48,2020-11-01,162306,2935
48201,Harris County ,TX,48,2020-11-02,162807,2941
48201,Harris County ,TX,48,2020-11-03,163287,2946
48201,Harris County ,TX,48,2020-11-04,163845,2953
48201,Harris County ,TX,48,2020-11-05,164445,2961
48201,Harris County ,TX,48,2020-11-06,165252,2967
48201,Harris County ,TX,48,2020-11-07,165967,2973
48201,Harris County ,TX,48,2020-11-08,166545,2979
48201,Harris County ,TX,48,2020-11-09,167331,2985
48201,Harris County ,TX,48,2020-11-10,167956,2991
48201,Harris County ,TX,48,2020-11-11,168746,3005
48201,Harris County ,TX,48,2020-11-12,170835,3012
48201,Harris County ,TX,48,2020-11-13,171916,3018
48201,Harris County ,TX,48,2020-11-14,172763,3022
48201,Harris County ,TX,48,2020-11-15,173436,3029
48201,Harris County ,TX,48,2020-11-16,174493,3041
48201,Harris County ,TX,48,2020-11-17,175414,3050
48201,Harris County ,TX,48,2020-11-18,175959,3061
48201,Harris County ,TX,48,2020-11-19,177466,3067
48201,Harris County ,TX,48,2020-11-20,178811,3075
48201,Harris County ,TX,48,2020-11-21,179911,3080
48201,Harris County ,TX,48,2020-11-22,181361,3087
48201,Harris County ,TX,48,2020-11-23,182192,3098
48201,Harris County ,TX,48,2020-11-24,183252,3109
48201,Harris County ,TX,48,2020-11-25,185304,3115
48201,Harris County ,TX,48,2020-11-26,187163,3123
48201,Harris County ,TX,48,2020-11-27,187759,3137
48201,Harris County ,TX,48,2020-11-28,187867,3147
48201,Harris County ,TX,48,2020-11-29,187932,3161
48201,Harris County ,TX,48,2020-11-30,190631,3171
48201,Harris County ,TX,48,2020-12-01,191513,3184
48201,Harris County ,TX,48,2020-12-02,192127,3197
48201,Harris County ,TX,48,2020-12-03,193089,3206
48201,Harris County ,TX,48,2020-12-04,194899,3218
48201,Harris County ,TX,48,2020-12-05,195558,3232
48201,Harris County ,TX,48,2020-12-06,196658,3247
48201,Harris County ,TX,48,2020-12-07,198961,3262
48201,Harris County ,TX,48,2020-12-08,199597,3272
48201,Harris County ,TX,48,2020-12-09,200397,3291
48201,Harris County ,TX,48,2020-12-10,201496,3314
48201,Harris County ,TX,48,2020-12-11,202861,3333
48201,Harris County ,TX,48,2020-12-12,204850,3347
48201,Harris County ,TX,48,2020-12-13,205928,3360
48201,Harris County ,TX,48,2020-12-14,207406,3379
48201,Harris County ,TX,48,2020-12-15,208737,3395
48201,Harris County ,TX,48,2020-12-16,210362,3414
48201,Harris County ,TX,48,2020-12-17,212686,3438
48201,Harris County ,TX,48,2020-12-18,214180,3458
48201,Harris County ,TX,48,2020-12-19,215779,3477
48201,Harris County ,TX,48,2020-12-20,217086,3494
48201,Harris County ,TX,48,2020-12-21,219265,3509
48201,Harris County ,TX,48,2020-12-22,221860,3530
48201,Harris County ,TX,48,2020-12-23,222931,3542
48201,Harris County ,TX,48,2020-12-24,224245,3565
48201,Harris County ,TX,48,2020-12-25,225102,3590
48201,Harris County ,TX,48,2020-12-26,225365,3610
48201,Harris County ,TX,48,2020-12-27,225443,3629
48201,Harris County ,TX,48,2020-12-28,231707,3646
48201,Harris County ,TX,48,2020-12-29,233330,3669
48201,Harris County ,TX,48,2020-12-30,234736,3694
48201,Harris County ,TX,48,2020-12-31,236673,3719
48201,Harris County ,TX,48,2021-01-01,237727,3754
48201,Harris County ,TX,48,2021-01-02,239657,3778
48201,Harris County ,TX,48,2021-01-03,243059,3810
48201,Harris County ,TX,48,2021-01-04,245551,3834
48201,Harris County ,TX,48,2021-01-05,247458,3864
48201,Harris County ,TX,48,2021-01-06,249488,3908
48201,Harris County ,TX,48,2021-01-07,250854,3939
48201,Harris County ,TX,48,2021-01-08,253612,3974
48201,Harris County ,TX,48,2021-01-09,256046,4008
48201,Harris County ,TX,48,2021-01-10,259773,4059
48201,Harris County ,TX,48,2021-01-11,262525,4086
48201,Harris County ,TX,48,2021-01-12,266525,4116
48201,Harris County ,TX,48,2021-01-13,267729,4167
48201,Harris County ,TX,48,2021-01-14,269089,4209
48201,Harris County ,TX,48,2021-01-15,274899,4241
48201,Harris County ,TX,48,2021-01-16,278312,4276
48201,Harris County ,TX,48,2021-01-17,281422,4315
48201,Harris County ,TX,48,2021-01-18,284917,4353
48201,Harris County ,TX,48,2021-01-19,286356,4386
48201,Harris County ,TX,48,2021-01-20,287753,4427
48201,Harris County ,TX,48,2021-01-21,290249,4471
48201,Harris County ,TX,48,2021-01-22,293271,4508
48201,Harris County ,TX,48,2021-01-23,294266,4536
48201,Harris County ,TX,48,2021-01-24,296521,4578
48201,Harris County ,TX,48,2021-01-25,297629,4615
48201,Harris County ,TX,48,2021-01-26,301173,4661
48201,Harris County ,TX,48,2021-01-27,304333,4704
48201,Harris County ,TX,48,2021-01-28,306495,4743
48201,Harris County ,TX,48,2021-01-29,308902,4772
48201,Harris County ,TX,48,2021-01-30,311665,4802
48201,Harris County ,TX,48,2021-01-31,314697,4833
48201,Harris County ,TX,48,2021-02-01,317654,4865
48201,Harris County ,TX,48,2021-02-02,319800,4904
48201,Harris County ,TX,48,2021-02-03,320744,4946
48201,Harris County ,TX,48,2021-02-04,323408,4989
48201,Harris County ,TX,48,2021-02-05,325010,5024
48201,Harris County ,TX,48,2021-02-06,326248,5056
48201,Harris County ,TX,48,2021-02-07,327079,5084
48201,Harris County ,TX,48,2021-02-08,328426,5114
48201,Harris County ,TX,48,2021-02-09,329167,5149
